"date","geography","geography code","Rural Urban","Sex: All persons; Economic Activity: All usual residents aged 16 to 74; measures: Value","Sex: All persons; Economic Activity: Economically active; measures: Value","Sex: All persons; Economic Activity: Economically active: In employment; measures: Value","Sex: All persons; Economic Activity: Economically active: Employee: Part-time; measures: Value","Sex: All persons; Economic Activity: Economically active: Employee: Full-time; measures: Value","Sex: All persons; Economic Activity: Economically active: Self-employed; measures: Value","Sex: All persons; Economic Activity: Economically active: Unemployed; measures: Value","Sex: All persons; Economic Activity: Economically active: Full-time student; measures: Value","Sex: All persons; Economic Activity: Economically Inactive; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Retired; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Student (including full-time students); measures: Value","Sex: All persons; Economic Activity: Economically inactive: Looking after home or family; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Long-term sick or disabled; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Other; measures: Value","Sex: All persons; Economic Activity: Unemployed: Age 16 to 24; measures: Value","Sex: All persons; Economic Activity: Unemployed: Age 50 to 74; measures: Value","Sex: All persons; Economic Activity: Unemployed: Never worked; measures: Value","Sex: All persons; Economic Activity: Long-term unemployed; measures: Value","Sex: Males; Economic Activity: All usual residents aged 16 to 74; measures: Value","Sex: Males; Economic Activity: Economically active; measures: Value","Sex: Males; Economic Activity: Economically active: In employment; measures: Value","Sex: Males; Economic Activity: Economically active: Employee: Part-time; measures: Value","Sex: Males; Economic Activity: Economically active: Employee: Full-time; measures: Value","Sex: Males; Economic Activity: Economically active: Self-employed; measures: Value","Sex: Males; Economic Activity: Economically active: Unemployed; measures: Value","Sex: Males; Economic Activity: Economically active: Full-time student; measures: Value","Sex: Males; Economic Activity: Economically Inactive; measures: Value","Sex: Males; Economic Activity: Economically inactive: Retired; measures: Value","Sex: Males; Economic Activity: Economically inactive: Student (including full-time students); measures: Value","Sex: Males; Economic Activity: Economically inactive: Looking after home or family; measures: Value","Sex: Males; Economic Activity: Economically inactive: Long-term sick or disabled; measures: Value","Sex: Males; Economic Activity: Economically inactive: Other; measures: Value","Sex: Males; Economic Activity: Unemployed: Age 16 to 24; measures: Value","Sex: Males; Economic Activity: Unemployed: Age 50 to 74; measures: Value","Sex: Males; Economic Activity: Unemployed: Never worked; measures: Value","Sex: Males; Economic Activity: Long-term unemployed; measures: Value","Sex: Females; Economic Activity: All usual residents aged 16 to 74; measures: Value","Sex: Females; Economic Activity: Economically active; measures: Value","Sex: Females; Economic Activity: Economically active: In employment; measures: Value","Sex: Females; Economic Activity: Economically active: Employee: Part-time; measures: Value","Sex: Females; Economic Activity: Economically active: Employee: Full-time; measures: Value","Sex: Females; Economic Activity: Economically active: Self-employed; measures: Value","Sex: Females; Economic Activity: Economically active: Unemployed; measures: Value","Sex: Females; Economic Activity: Economically active: Full-time student; measures: Value","Sex: Females; Economic Activity: Economically Inactive; measures: Value","Sex: Females; Economic Activity: Economically inactive: Retired; measures: Value","Sex: Females; Economic Activity: Economically inactive: Student (including full-time students); measures: Value","Sex: Females; Economic Activity: Economically inactive: Looking after home or family; measures: Value","Sex: Females; Economic Activity: Economically inactive: Long-term sick or disabled; measures: Value","Sex: Females; Economic Activity: Economically inactive: Other; measures: Value","Sex: Females; Economic Activity: Unemployed: Age 16 to 24; measures: Value","Sex: Females; Economic Activity: Unemployed: Age 50 to 74; measures: Value","Sex: Females; Economic Activity: Unemployed: Never worked; measures: Value","Sex: Females; Economic Activity: Long-term unemployed; measures: Value"
"2011","EN5","EN5","Total",27558,19748,17744,3420,10426,3898,1168,836,7810,3154,1784,1360,928,584,275,251,190,487,13229,10244,9226,759,5808,2659,650,368,2985,1285,866,109,460,265,183,152,104,242,14329,9504,8518,2661,4618,1239,518,468,4825,1869,918,1251,468,319,92,99,86,245
"2011","EN6","EN6","Total",20803,14367,13121,2784,7539,2798,653,593,6436,3148,1622,886,456,324,187,162,90,239,9909,7536,6871,469,4385,2017,381,284,2373,1292,677,44,212,148,124,94,63,119,10894,6831,6250,2315,3154,781,272,309,4063,1856,945,842,244,176,63,68,27,120
"2011","EN7","EN7","Total",16227,11862,10780,2419,6158,2203,607,475,4365,2183,756,743,415,268,192,138,77,251,7904,6229,5677,357,3593,1727,343,209,1675,942,398,41,190,104,127,83,51,128,8323,5633,5103,2062,2565,476,264,266,2690,1241,358,702,225,164,65,55,26,123
"2011","EN8","EN8","Total",25499,18394,16388,3532,10280,2576,1267,739,7105,3211,1195,1278,842,579,333,221,180,529,12252,9616,8569,662,5885,2022,728,319,2636,1326,596,99,399,216,207,147,95,280,13247,8778,7819,2870,4395,554,539,420,4469,1885,599,1179,443,363,126,74,85,249
"2011","EN9","EN9","Total",17387,12452,11345,2455,6633,2257,724,383,4935,2555,625,773,659,323,205,129,105,291,8540,6602,5999,418,3826,1755,433,170,1938,1101,305,40,347,145,129,89,60,155,8847,5850,5346,2037,2807,502,291,213,2997,1454,320,733,312,178,76,40,45,136
"2011","EX1","EX1","Total",16276,11300,9864,2482,6243,1139,573,863,4976,1743,1886,468,637,242,196,112,56,203,8090,5871,5094,550,3756,788,375,402,2219,725,994,51,335,114,125,69,32,131,8186,5429,4770,1932,2487,351,198,461,2757,1018,892,417,302,128,71,43,24,72
"2011","EX10","EX10","Total",11456,7035,6526,1706,3228,1592,228,281,4421,3285,370,327,286,153,50,65,13,83,5407,3602,3351,351,1946,1054,130,121,1805,1405,176,27,137,60,30,43,8,51,6049,3433,3175,1355,1282,538,98,160,2616,1880,194,300,149,93,20,22,5,32
"2011","EX11","EX11","Total",5396,3677,3406,824,1785,797,139,132,1719,1139,189,200,122,69,35,46,11,53,2581,1915,1772,137,1091,544,79,64,666,465,95,14,64,28,23,33,6,28,2815,1762,1634,687,694,253,60,68,1053,674,94,186,58,41,12,13,5,25
"2011","EX12","EX12","Total",6399,3946,3674,995,1782,897,152,120,2453,1858,153,168,177,97,27,71,10,56,3077,2051,1925,235,1071,619,80,46,1026,784,82,22,95,43,14,38,7,29,3322,1895,1749,760,711,278,72,74,1427,1074,71,146,82,54,13,33,3,27
"2011","EX13","EX13","Total",8010,5293,4928,1193,2338,1397,210,155,2717,1885,225,277,226,104,68,44,22,75,3896,2810,2636,231,1465,940,118,56,1086,789,123,22,112,40,38,27,16,41,4114,2483,2292,962,873,457,92,99,1631,1096,102,255,114,64,30,17,6,34
"2011","EX14","EX14","Total",14685,10351,9596,2374,5058,2164,406,349,4334,2894,382,496,389,173,109,113,34,139,7074,5375,5004,448,3100,1456,227,144,1699,1212,191,50,194,52,66,65,23,62,7611,4976,4592,1926,1958,708,179,205,2635,1682,191,446,195,121,43,48,11,77
"2011","EX15","EX15","Total",15390,11433,10717,2431,5980,2306,370,346,3957,2363,429,519,457,189,119,86,33,124,7606,6036,5665,416,3704,1545,219,152,1570,990,218,49,224,89,81,51,21,64,7784,5397,5052,2015,2276,761,151,194,2387,1373,211,470,233,100,38,35,12,60
"2011","EX16","EX16","Total",23052,16217,15040,3582,8135,3323,709,468,6835,3939,790,913,786,407,210,168,74,268,11323,8589,7954,641,5102,2211,408,227,2734,1649,406,97,410,172,134,97,48,130,11729,7628,7086,2941,3033,1112,301,241,4101,2290,384,816,376,235,76,71,26,138
"2011","EX17","EX17","Total",14251,10337,9663,2294,4924,2445,368,306,3914,2301,434,518,434,227,129,65,38,137,7030,5465,5121,445,3001,1675,220,124,1565,972,210,49,226,108,84,42,22,82,7221,4872,4542,1849,1923,770,148,182,2349,1329,224,469,208,119,45,23,16,55
"2011","EX18","EX18","Total",2297,1573,1471,303,601,567,63,39,724,463,58,79,81,43,22,17,9,17,1131,830,792,66,373,353,30,8,301,205,25,8,42,21,10,7,4,4,1166,743,679,237,228,214,33,31,423,258,33,71,39,22,12,10,5,13
"2011","EX19","EX19","Total",2565,1621,1518,338,693,487,63,40,944,672,64,93,81,34,8,19,3,34,1261,868,813,66,422,325,32,23,393,290,34,11,42,16,4,14,1,15,1304,753,705,272,271,162,31,17,551,382,30,82,39,18,4,5,2,19
"2011","EX2","EX2","Total",29974,22299,20487,5007,12858,2622,924,888,7675,3764,1326,964,1146,475,294,172,98,314,14673,11495,10554,1049,7648,1857,529,412,3178,1537,710,92,638,201,181,108,50,152,15301,10804,9933,3958,5210,765,395,476,4497,2227,616,872,508,274,113,64,48,162
"2011","EX20","EX20","Total",14559,10290,9451,2190,4696,2565,549,290,4269,2577,411,566,520,195,129,143,42,180,7220,5453,5007,393,2927,1687,322,124,1767,1138,202,60,277,90,88,89,31,95,7339,4837,4444,1797,1769,878,227,166,2502,1439,209,506,243,105,41,54,11,85
"2011","EX21","EX21","Total",3401,2263,2123,462,829,832,73,67,1138,765,126,115,89,43,19,24,7,27,1688,1205,1131,76,496,559,46,28,483,354,63,7,39,20,14,18,4,14,1713,1058,992,386,333,273,27,39,655,411,63,108,50,23,5,6,3,13
"2011","EX22","EX22","Total",7842,5437,5070,1283,2065,1722,224,143,2405,1444,234,326,289,112,69,61,21,84,3911,2943,2762,255,1315,1192,123,58,968,619,115,30,152,52,39,40,11,43,3931,2494,2308,1028,750,530,101,85,1437,825,119,296,137,60,30,21,10,41
"2011","EX23","EX23","Total",11267,7252,6681,1758,2916,2007,357,214,4015,2428,418,487,475,207,96,97,26,135,5518,3835,3557,373,1814,1370,194,84,1683,1054,233,44,254,98,59,59,14,63,5749,3417,3124,1385,1102,637,163,130,2332,1374,185,443,221,109,37,38,12,72
"2011","EX24","EX24","Total",2612,1675,1571,397,682,492,51,53,937,681,71,106,44,35,15,16,3,18,1234,881,834,73,435,326,25,22,353,281,31,6,22,13,4,10,0,13,1378,794,737,324,247,166,26,31,584,400,40,100,22,22,11,6,3,5
"2011","EX3","EX3","Total",3373,2298,2170,535,1097,538,55,73,1075,763,105,105,58,44,16,10,3,22,1609,1182,1120,131,656,333,27,35,427,313,57,10,30,17,12,2,1,12,1764,1116,1050,404,441,205,28,38,648,450,48,95,28,27,4,8,2,10
"2011","EX31","EX31","Total",18342,12854,11912,2850,6735,2327,474,468,5488,3573,463,723,503,226,134,102,49,161,9213,7048,6550,543,4409,1598,254,244,2165,1489,244,60,267,105,81,61,30,76,9129,5806,5362,2307,2326,729,220,224,3323,2084,219,663,236,121,53,41,19,85
"2011","EX32","EX32","Total",17123,12338,11213,3165,6228,1820,582,543,4785,2438,578,730,766,273,207,118,61,209,8359,6406,5821,678,3830,1313,349,236,1953,1041,319,79,390,124,122,82,44,116,8764,5932,5392,2487,2398,507,233,307,2832,1397,259,651,376,149,85,36,17,93
"2011","EX33","EX33","Total",7234,5012,4689,1210,2355,1124,151,172,2222,1481,249,194,204,94,36,37,9,56,3501,2623,2463,256,1459,748,80,80,878,597,124,20,97,40,22,22,5,23,3733,2389,2226,954,896,376,71,92,1344,884,125,174,107,54,14,15,4,33
"2011","EX34","EX34","Total",12615,8433,7647,2044,3647,1956,524,262,4182,2432,411,518,588,233,181,120,39,194,6212,4481,4016,498,2216,1302,336,129,1731,1039,188,61,343,100,133,73,26,122,6403,3952,3631,1546,1431,654,188,133,2451,1393,223,457,245,133,48,47,13,72
"2011","EX35","EX35","Total",1237,866,812,167,293,352,32,22,371,254,21,34,28,34,8,11,2,7,598,442,415,40,171,204,17,10,156,113,15,3,16,9,4,6,2,4,639,424,397,127,122,148,15,12,215,141,6,31,12,25,4,5,0,3
"2011","EX36","EX36","Total",6061,4313,4014,941,1934,1139,161,138,1748,1053,171,224,212,88,45,40,14,75,2942,2277,2128,169,1214,745,81,68,665,399,87,27,110,42,25,19,6,34,3119,2036,1886,772,720,394,80,70,1083,654,84,197,102,46,20,21,8,41
"2011","EX37","EX37","Total",2537,1778,1687,362,684,641,51,40,759,517,74,80,58,30,21,16,9,16,1259,942,897,59,408,430,27,18,317,224,43,10,32,8,13,8,7,8,1278,836,790,303,276,211,24,22,442,293,31,70,26,22,8,8,2,8
"2011","EX38","EX38","Total",5855,4040,3675,958,1839,878,229,136,1815,1110,192,228,192,93,64,64,17,115,2867,2126,1961,201,1153,607,121,44,741,471,105,24,109,32,35,41,9,56,2988,1914,1714,757,686,271,108,92,1074,639,87,204,83,61,29,23,8,59
"2011","EX39","EX39","Total",26995,17804,16304,4194,8506,3604,1006,494,9191,5574,834,1050,1268,465,270,251,99,389,13191,9420,8603,837,5281,2485,597,220,3771,2373,464,108,633,193,171,153,68,201,13804,8384,7701,3357,3225,1119,409,274,5420,3201,370,942,635,272,99,98,31,188
"2011","EX4","EX4","Total",42948,27116,22631,5804,13815,3012,1242,3243,15832,4328,8254,1171,1348,731,405,219,125,482,21217,14039,11875,1363,8363,2149,758,1406,7178,1812,4129,127,713,397,254,138,81,277,21731,13077,10756,4441,5452,863,484,1837,8654,2516,4125,1044,635,334,151,81,44,205
"2011","EX5","EX5","Total",13331,9542,8949,2175,4715,2059,284,309,3789,2471,438,447,275,158,70,79,23,101,6472,4953,4651,397,2895,1359,167,135,1519,1051,216,29,151,72,51,56,19,44,6859,4589,4298,1778,1820,700,117,174,2270,1420,222,418,124,86,19,23,4,57
"2011","EX6","EX6","Total",10014,7107,6689,1556,3436,1697,194,224,2907,1968,290,286,227,136,52,60,20,63,4917,3711,3506,320,2070,1116,104,101,1206,859,154,26,115,52,34,31,11,30,5097,3396,3183,1236,1366,581,90,123,1701,1109,136,260,112,84,18,29,9,33
"2011","EX7","EX7","Total",8883,5658,5180,1454,2785,941,295,183,3225,1994,286,275,531,139,72,97,19,110,4291,2886,2641,327,1674,640,158,87,1405,846,162,32,300,65,40,52,12,58,4592,2772,2539,1127,1111,301,137,96,1820,1148,124,243,231,74,32,45,7,52
"2011","EX8","EX8","Total",26720,18588,17227,4551,9793,2883,754,607,8132,5085,789,877,1005,376,228,179,57,254,13267,9908,9186,1008,6199,1979,441,281,3359,2186,382,83,521,187,141,103,36,138,13453,8680,8041,3543,3594,904,313,326,4773,2899,407,794,484,189,87,76,21,116
"2011","EX9","EX9","Total",4428,2631,2447,666,1148,633,90,94,1797,1351,99,175,114,58,24,28,8,30,2063,1369,1278,137,727,414,44,47,694,555,42,14,56,27,14,11,6,14,2365,1262,1169,529,421,219,46,47,1103,796,57,161,58,31,10,17,2,16
"2011","FY1","FY1","Total",25461,16218,13146,3368,7079,2699,2305,767,9243,3166,1060,1196,2896,925,690,348,340,938,13527,9046,7172,1118,4309,1745,1544,330,4481,1506,526,213,1764,472,436,257,208,635,11934,7172,5974,2250,2770,954,761,437,4762,1660,534,983,1132,453,254,91,132,303
"2011","FY2","FY2","Total",17772,12023,10595,2616,6273,1706,858,570,5749,3169,621,504,1152,303,225,178,77,353,8823,6253,5420,638,3572,1210,572,261,2570,1393,310,79,637,151,153,123,53,231,8949,5770,5175,1978,2701,496,286,309,3179,1776,311,425,515,152,72,55,24,122
"2011","FY3","FY3","Total",23460,15902,13820,3424,8309,2087,1335,747,7558,3413,950,956,1703,536,387,227,169,555,11418,8120,6981,828,4598,1555,833,306,3298,1524,454,150,929,241,231,161,94,330,12042,7782,6839,2596,3711,532,502,441,4260,1889,496,806,774,295,156,66,75,225
"2011","FY4","FY4","Total",31571,20926,18351,4591,10687,3073,1655,920,10645,5622,1051,1144,2163,665,526,287,206,645,15407,10752,9345,1025,6138,2182,1020,387,4655,2462,515,198,1177,303,315,200,118,379,16164,10174,9006,3566,4549,891,635,533,5990,3160,536,946,986,362,211,87,88,266
"2011","FY5","FY5","Total",31746,20817,18908,4618,11247,3043,955,954,10929,7224,1018,822,1463,402,258,197,78,351,15382,10718,9684,956,6493,2235,609,425,4664,3060,548,104,754,198,182,132,60,215,16364,10099,9224,3662,4754,808,346,529,6265,4164,470,718,709,204,76,65,18,136
"2011","FY6","FY6","Total",20258,13448,12401,2841,7028,2532,494,553,6810,4847,652,470,623,218,158,126,54,165,9910,7007,6462,537,4094,1831,323,222,2903,2060,347,47,349,100,106,83,36,101,10348,6441,5939,2304,2934,701,171,331,3907,2787,305,423,274,118,52,43,18,64
"2011","FY7","FY7","Total",18590,11818,10243,2858,6041,1344,990,585,6772,3324,908,806,1359,375,314,172,115,392,9169,6214,5318,658,3652,1008,627,269,2955,1457,497,134,710,157,212,116,71,225,9421,5604,4925,2200,2389,336,363,316,3817,1867,411,672,649,218,102,56,44,167
"2011","FY8","FY8","Total",30968,20398,18514,4120,11018,3376,1041,843,10570,6778,969,958,1382,483,282,248,90,377,15256,10769,9748,938,6509,2301,651,370,4487,2891,510,115,767,204,192,152,71,220,15712,9629,8766,3182,4509,1075,390,473,6083,3887,459,843,615,279,90,96,19,157
"2011","GL1","GL1","Total",25488,18111,15747,3690,10426,1631,1407,957,7377,2334,1491,1241,1463,848,424,242,210,575,13210,9916,8607,994,6389,1224,870,439,3294,1067,772,112,889,454,258,160,133,338,12278,8195,7140,2696,4037,407,537,518,4083,1267,719,1129,574,394,166,82,77,237
"2011","GL10","GL10","Total",10171,7491,6925,1634,4186,1105,276,290,2680,1552,382,316,302,128,79,65,32,103,5078,3994,3684,286,2628,770,179,131,1084,646,215,25,148,50,56,48,18,63,5093,3497,3241,1348,1558,335,97,159,1596,906,167,291,154,78,23,17,14,40
"2011","GL11","GL11","Total",13126,9399,8642,2044,5249,1349,401,356,3727,2194,449,513,399,172,109,93,50,138,6543,5070,4667,375,3394,898,255,148,1473,914,231,53,182,93,72,62,35,83,6583,4329,3975,1669,1855,451,146,208,2254,1280,218,460,217,79,37,31,15,55
"2011","GL12","GL12","Total",11030,7837,7280,1744,4233,1303,271,286,3193,1612,410,345,191,635,81,61,34,91,5607,4178,3896,282,2748,866,154,128,1429,706,207,26,82,408,53,39,23,46,5423,3659,3384,1462,1485,437,117,158,1764,906,203,319,109,227,28,22,11,45
"2011","GL13","GL13","Total",4351,3213,3028,680,1767,581,79,106,1138,705,115,154,108,56,18,24,6,35,2204,1734,1636,117,1128,391,54,44,470,322,59,15,51,23,13,17,5,27,2147,1479,1392,563,639,190,25,62,668,383,56,139,57,33,5,7,1,8
"2011","GL14","GL14","Total",11605,7935,7171,1694,4145,1332,519,245,3670,1962,389,498,596,225,146,125,63,226,5823,4301,3901,310,2630,961,300,100,1522,855,204,48,328,87,91,86,38,129,5782,3634,3270,1384,1515,371,219,145,2148,1107,185,450,268,138,55,39,25,97
"2011","GL15","GL15","Total",15210,10542,9685,2426,5410,1849,567,290,4668,2766,527,599,542,234,174,127,79,222,7532,5632,5160,415,3473,1272,342,130,1900,1207,269,48,270,106,111,83,42,127,7678,4910,4525,2011,1937,577,225,160,2768,1559,258,551,272,128,63,44,37,95
"2011","GL16","GL16","Total",9817,6683,6113,1516,3536,1061,370,200,3134,1775,350,409,422,178,129,84,57,141,4896,3558,3269,251,2253,765,224,65,1338,776,204,48,211,99,85,61,37,84,4921,3125,2844,1265,1283,296,146,135,1796,999,146,361,211,79,44,23,20,57
"2011","GL17","GL17","Total",8157,5627,5208,1274,2898,1036,257,162,2530,1480,311,338,302,99,68,65,29,109,4097,3020,2780,222,1821,737,162,78,1077,652,169,42,174,40,48,42,18,69,4060,2607,2428,1052,1077,299,95,84,1453,828,142,296,128,59,20,23,11,40
"2011","GL18","GL18","Total",5519,3918,3638,824,2001,813,152,128,1601,1016,191,181,138,75,51,25,27,63,2748,2099,1951,147,1240,564,93,55,649,432,102,15,67,33,33,13,18,38,2771,1819,1687,677,761,249,59,73,952,584,89,166,71,42,18,12,9,25
"2011","GL19","GL19","Total",7559,4994,4362,933,2196,1233,135,497,2565,1351,783,198,150,83,27,45,11,43,3690,2625,2318,151,1369,798,73,234,1065,598,353,3,80,31,13,29,5,24,3869,2369,2044,782,827,435,62,263,1500,753,430,195,70,52,14,16,6,19
"2011","GL2","GL2","Total",37780,28924,26549,6043,17009,3497,1199,1176,8856,4787,1338,1286,958,487,332,266,130,451,18665,15151,13940,1000,10487,2453,691,520,3514,2021,718,87,488,200,204,170,80,240,19115,13773,12609,5043,6522,1044,508,656,5342,2766,620,1199,470,287,128,96,50,211
"2011","GL20","GL20","Total",20755,15492,14404,3067,9210,2127,648,440,5263,3105,653,747,501,257,187,143,65,245,10413,8316,7735,560,5767,1408,399,182,2097,1314,343,59,259,122,139,96,45,129,10342,7176,6669,2507,3443,719,249,258,3166,1791,310,688,242,135,48,47,20,116
"2011","GL3","GL3","Total",22073,16146,14916,3359,9705,1852,636,594,5927,3614,692,726,581,314,160,144,63,232,10802,8499,7880,582,5988,1310,370,249,2303,1505,331,52,281,134,105,102,33,131,11271,7647,7036,2777,3717,542,266,345,3624,2109,361,674,300,180,55,42,30,101
"2011","GL4","GL4","Total",34807,25704,23286,5939,14657,2690,1381,1037,9103,4797,1185,1322,1281,518,402,278,189,546,17046,13429,12122,1044,9118,1960,824,483,3617,2002,621,132,653,209,246,189,114,314,17761,12275,11164,4895,5539,730,557,554,5486,2795,564,1190,628,309,156,89,75,232
"2011","GL5","GL5","Total",22851,17044,15646,3715,8925,3006,807,591,5807,3061,845,783,775,343,237,200,103,311,11430,9099,8311,729,5601,1981,499,289,2331,1258,447,68,397,161,167,124,76,166,11421,7945,7335,2986,3324,1025,308,302,3476,1803,398,715,378,182,70,76,27,145
"2011","GL50","GL50","Total",18028,13165,11169,1760,7737,1672,553,1443,4863,1680,1862,473,547,301,139,109,58,215,9099,7158,6228,504,4579,1145,363,567,1941,749,685,39,319,149,97,79,42,146,8929,6007,4941,1256,3158,527,190,876,2922,931,1177,434,228,152,42,30,16,69
"2011","GL51","GL51","Total",37796,27310,24433,5511,15723,3199,1417,1460,10486,5016,1938,1579,1313,640,384,291,160,600,18626,14478,12985,1105,9567,2313,839,654,4148,2131,934,133,670,280,229,186,100,322,19170,12832,11448,4406,6156,886,578,806,6338,2885,1004,1446,643,360,155,105,60,278
"2011","GL52","GL52","Total",31684,23119,21051,4481,13177,3393,964,1104,8565,4942,1244,1068,844,467,242,237,84,360,15624,12162,11097,886,7958,2253,562,503,3462,2093,620,91,434,224,132,149,47,209,16060,10957,9954,3595,5219,1140,402,601,5103,2849,624,977,410,243,110,88,37,151
"2011","GL53","GL53","Total",13698,9859,9157,2066,5333,1758,286,416,3839,2157,840,474,201,167,62,84,22,109,6689,5131,4786,382,3272,1132,154,191,1558,905,455,28,96,74,44,47,17,47,7009,4728,4371,1684,2061,626,132,225,2281,1252,385,446,105,93,18,37,5,62
"2011","GL54","GL54","Total",15972,11433,10738,2237,5428,3073,394,301,4539,2910,469,659,266,235,90,120,35,140,7763,6030,5686,383,3360,1943,223,121,1733,1226,228,36,132,111,51,73,22,77,8209,5403,5052,1854,2068,1130,171,180,2806,1684,241,623,134,124,39,47,13,63
"2011","GL55","GL55","Total",3801,2632,2476,512,1197,767,88,68,1169,793,114,132,84,46,18,25,3,34,1820,1388,1311,85,743,483,53,24,432,319,55,7,36,15,13,17,3,21,1981,1244,1165,427,454,284,35,44,737,474,59,125,48,31,5,8,0,13
"2011","GL56","GL56","Total",6058,4300,4064,853,2102,1109,128,108,1758,1099,164,248,142,105,30,37,16,47,2909,2287,2169,156,1331,682,71,47,622,435,77,13,65,32,21,22,10,24,3149,2013,1895,697,771,427,57,61,1136,664,87,235,77,73,9,15,6,23
"2011","GL6","GL6","Total",17435,12280,11488,2615,5931,2942,395,397,5155,3184,706,656,394,215,102,122,33,146,8558,6508,6082,457,3771,1854,242,184,2050,1330,378,42,212,88,62,81,18,84,8877,5772,5406,2158,2160,1088,153,213,3105,1854,328,614,182,127,40,41,15,62
"2011","GL7","GL7","Total",30769,22143,20451,4547,11752,4152,825,867,8626,4696,1694,1140,692,404,216,219,86,296,15242,11820,10939,885,7400,2654,491,390,3422,1938,900,73,343,168,140,135,52,165,15527,10323,9512,3662,4352,1498,334,477,5204,2758,794,1067,349,236,76,84,34,131
"2011","GL8","GL8","Total",6234,4568,4304,1001,2311,992,148,116,1666,982,197,237,163,87,43,39,14,58,3041,2400,2264,182,1471,611,85,51,641,406,89,17,88,41,28,23,12,25,3193,2168,2040,819,840,381,63,65,1025,576,108,220,75,46,15,16,2,33
"2011","GL9","GL9","Total",1996,1488,1401,299,707,395,42,45,508,314,65,77,22,30,12,10,5,12,1000,809,757,45,467,245,30,22,191,140,29,4,7,11,8,8,3,7,996,679,644,254,240,150,12,23,317,174,36,73,15,19,4,2,2,5
"2011","GU1","GU1","Total",21916,16607,14964,2567,10056,2341,723,920,5309,1982,1402,959,556,410,160,164,70,287,11360,9186,8284,558,6162,1564,444,458,2174,846,775,62,303,188,103,107,38,175,10556,7421,6680,2009,3894,777,279,462,3135,1136,627,897,253,222,57,57,32,112
"2011","GU10","GU10","Total",15650,11073,10289,2036,5701,2552,368,416,4577,2517,639,911,238,272,95,141,42,134,7670,5980,5582,328,3652,1602,199,199,1690,1079,328,47,124,112,59,84,25,70,7980,5093,4707,1708,2049,950,169,217,2887,1438,311,864,114,160,36,57,17,64
"2011","GU11","GU11","Total",17306,13608,12418,2125,9112,1181,660,530,3698,1358,630,721,502,487,204,129,83,264,9065,7639,7057,462,5760,835,347,235,1426,615,289,38,262,222,116,80,43,129,8241,5969,5361,1663,3352,346,313,295,2272,743,341,683,240,265,88,49,40,135
"2011","GU12","GU12","Total",23488,18214,16771,3312,11182,2277,808,635,5274,2616,751,904,634,369,237,177,91,280,11661,9604,8876,582,6653,1641,459,269,2057,1127,386,71,318,155,147,113,63,144,11827,8610,7895,2730,4529,636,349,366,3217,1489,365,833,316,214,90,64,28,136
"2011","GU14","GU14","Total",40777,31459,28606,5559,19708,3339,1475,1378,9318,4415,1534,1622,1040,707,434,295,190,558,20173,16704,15258,985,11865,2408,828,618,3469,1880,751,117,451,270,280,194,105,275,20604,14755,13348,4574,7843,931,647,760,5849,2535,783,1505,589,437,154,101,85,283
"2011","GU15","GU15","Total",25285,19026,17479,3198,11538,2743,810,737,6259,3157,926,1214,525,437,253,173,102,271,12884,10538,9741,596,7263,1882,441,356,2346,1329,508,67,267,175,153,99,60,126,12401,8488,7738,2602,4275,861,369,381,3913,1828,418,1147,258,262,100,74,42,145
"2011","GU16","GU16","Total",17388,13340,12339,2464,8143,1732,470,531,4048,2313,598,663,268,206,130,122,57,163,8741,7164,6637,462,4989,1186,275,252,1577,1002,317,40,133,85,82,80,33,82,8647,6176,5702,2002,3154,546,195,279,2471,1311,281,623,135,121,48,42,24,81
"2011","GU17","GU17","Total",8176,6146,5689,1183,3651,855,226,231,2030,1257,253,286,109,125,75,39,28,85,4115,3310,3082,221,2237,624,126,102,805,532,136,19,51,67,52,24,16,44,4061,2836,2607,962,1414,231,100,129,1225,725,117,267,58,58,23,15,12,41
"2011","GU18","GU18","Total",4929,3741,3484,692,2121,671,110,147,1188,757,147,192,53,39,23,28,13,31,2410,1972,1849,107,1311,431,57,66,438,332,62,10,21,13,14,15,7,13,2519,1769,1635,585,810,240,53,81,750,425,85,182,32,26,9,13,6,18
"2011","GU19","GU19","Total",4073,3187,2989,532,1972,485,107,91,886,519,96,159,58,54,27,23,11,51,2033,1710,1606,96,1165,345,58,46,323,214,45,8,32,24,16,13,5,24,2040,1477,1383,436,807,140,49,45,563,305,51,151,26,30,11,10,6,27
"2011","GU2","GU2","Total",27039,18006,14508,2803,9691,2014,748,2750,9033,1986,5333,913,478,323,183,153,106,258,13705,9543,7833,591,5863,1379,431,1279,4162,847,2895,62,218,140,115,102,65,137,13334,8463,6675,2212,3828,635,317,1471,4871,1139,2438,851,260,183,68,51,41,121
"2011","GU20","GU20","Total",3135,2294,2156,421,1285,450,72,66,841,513,94,160,32,42,14,25,7,29,1544,1228,1162,77,794,291,41,25,316,225,52,9,16,14,9,17,4,10,1591,1066,994,344,491,159,31,41,525,288,42,151,16,28,5,8,3,19
